0	178.7778	
1	208.4547	
2	250.2469	
3	275.4575	
4	304.2616	
5	330.2519	
6	344.4623	
7	340.6452	
8	334.7704	
9	368.2406	
10	389.7964	
11	403.8319	
12	411.9000	
13	419.2560	
14	399.0871	
15	384.7597	
16	375.9510	
17	390.0135	
18	401.5773	
19	401.6561	
20	401.8963	
21	365.1208	
22	327.7133	
23	297.0194	
24	275.6686	
25	252.5945	
26	240.1812	
27	226.8722	
28	201.0994	
29	190.2088	
30	187.8666	
31	175.2948	
32	162.2353	
33	155.9632	
34	149.7083	
35	142.8239	
36	134.8020	
37	126.3586	
38	116.6684	
39	118.5277	
40	116.4813	
41	108.2306	
42	110.5341	
43	104.8563	
44	101.9052	
45	100.5221	
46	102.1581	
47	110.5841	
48	103.5728	
49	95.7187	
50	103.8616	
51	105.1559	
52	108.8888	
53	109.5162	
54	105.0309	
55	106.5159	
56	111.8661	
57	109.3439	
58	122.1277	
59	129.2277	
60	133.6614	
61	137.0340	
62	145.8739	
63	159.2456	
64	176.9001	
65	196.0106	
66	223.0081	
67	263.5063	
68	302.3484	
69	328.0702	
70	338.0975	
71	344.7006	
72	339.9039	
73	342.3916	
74	367.2219	
75	390.1676	
76	398.0635	
77	418.2671	
78	429.5241	
79	423.3209	
80	406.6804	
81	422.9515	
82	401.7426	
83	392.0353	
84	400.9006	
85	404.2301	
86	410.3187	
87	395.4973	
88	369.9266	
89	326.5055	
90	301.6742	
91	289.3626	
92	255.8984	
93	240.1273	
94	223.7574	
95	214.9206	
96	201.0565	
97	191.1713	
98	184.4756	
99	178.6307	
100	166.1193	
101	154.1538	
102	144.0493	
103	138.4504	
104	134.5508	
105	128.4620	
106	130.2784	
107	119.2315	
108	116.4536	
109	112.5552	
110	105.4522	
111	104.4960	
112	101.2781	
113	105.2517	
114	100.2169	
115	100.7264	
116	104.1973	
117	101.9699	
118	99.0344	
119	97.4003	
120	99.5670	
121	111.4055	
122	110.8620	
123	105.8630	
124	106.3028	
125	105.3632	
126	107.2398	
127	109.7374	
128	111.9721	
129	114.3060	
130	113.8286	
131	120.3648	
132	128.0228	
133	139.8519	
134	141.6534	
135	154.5171	
136	162.2121	
137	177.5662	
138	194.2431	
139	224.2953	
140	258.9922	
141	289.4720	
142	318.7155	
143	332.5143	
144	345.9749	
145	343.8319	
146	340.7642	
147	343.0253	
148	351.5507	
149	359.8598	
150	387.5038	
151	406.5046	
152	419.9259	
153	441.4954	
154	440.8616	
155	417.5548	
156	404.1259	
157	389.6866	
158	381.8240	
159	400.3361	
160	407.8592	
161	418.1020	
162	415.6901	
163	410.1518	
164	391.6665	
165	371.8396	
166	335.5370	
167	310.6384	
168	289.4951	
169	277.5281	
170	256.2932	
171	233.9048	
172	230.6201	
173	216.1784	
174	213.5756	
175	208.0845	
176	201.2778	
177	186.5408	
178	179.4234	
179	183.2046	
180	164.6909	
181	161.9252	
182	163.5218	
183	149.6984	
184	140.2652	
185	137.4697	
186	131.4918	
187	128.3750	
188	117.2147	
189	112.2807	
190	116.5573	
191	123.6123	
192	122.0660	
193	118.5054	
194	120.7897	
195	128.4887	
196	118.9792	
197	110.7257	
198	109.0927	
199	114.7767	
200	114.5921	
201	111.2579	
202	104.0680	
203	103.8363	
204	105.6313	
205	109.3775	
206	111.8734	
207	110.6433	
208	116.5213	
209	111.9929	
210	108.8499	
211	108.4249	
212	118.2513	
213	133.8577	
214	129.3761	
215	122.8517	
216	141.5330	
217	132.7615	
218	134.1829	
219	142.3361	
220	154.0391	
221	155.9675	
222	163.3467	
223	172.4064	
224	188.2755	
225	213.2682	
226	224.8011	
227	241.9041	
228	264.4603	
229	294.0406	
230	312.4095	
231	344.7524	
232	353.3833	
233	347.3020	
234	349.4804	
235	351.9761	
236	366.4928	
237	362.6305	
238	368.1287	
239	386.4866	
240	405.6920	
241	422.1625	
242	433.4292	
243	449.4628	
244	442.8244	
245	430.5829	
246	427.1765	
247	413.7619	
248	409.4905	
249	406.7226	
250	404.1941	
251	393.3548	
252	391.6316	
253	404.1273	
254	418.9027	
255	417.5029	
256	415.4207	
257	398.1078	
258	377.9683	
259	352.0676	
260	338.5078	
261	318.0961	
262	290.7106	
263	287.5261	
264	270.9889	
265	247.8829	
266	230.8889	
267	226.2590	
268	215.3747	
269	213.3970	
270	201.3885	
271	189.8260	
272	177.6820	
273	172.3528	
274	169.9331	
275	158.4324	
276	154.1710	
277	149.5372	
278	143.7835	
279	135.6341	
280	128.3691	
281	128.6531	
282	118.9006	
283	122.0426	
284	121.8475	
285	114.5344	
286	109.5969	
287	108.4178	
288	107.8354	
289	108.6629	
290	109.0000	
291	107.7538	
292	104.5907	
293	101.6713	
294	101.9980	
295	98.8389	
296	106.1564	
297	110.7485	
298	104.5865	
299	99.5836	
300	96.1660	
301	100.0864	
302	101.9169	
303	102.2504	
304	106.5908	
305	103.2399	
306	104.1729	
307	107.7579	
308	102.1455	
309	108.0290	
310	105.1447	
311	105.8442	
312	110.9368	
313	115.5999	
314	106.8633	
315	111.9649	
316	112.6542	
317	120.0527	
318	123.9254	
319	122.3187	
320	120.4070	
321	118.9919	
322	118.1624	
323	128.0882	
324	129.3150	
325	132.7049	
326	131.7276	
327	134.7886	
328	136.5053	
329	146.5244	
330	149.9195	
331	150.0000	
332	154.0486	
333	167.2306	
334	184.6742	
335	183.4270	
336	189.7758	
337	196.8964	
338	203.9125	
339	213.2774	
340	222.7726	
341	238.4554	
342	255.6190	
343	270.3372	
344	290.1867	
345	311.8594	
346	335.5668	
347	356.8537	
348	355.8126	
349	364.1847	
350	375.9935	
351	382.4887	
352	382.1373	
353	394.1611	
354	389.5823	
355	382.1517	
356	380.6667	
357	382.7096	
358	388.4424	
359	393.8332	
360	401.3910	
361	424.8148	
362	431.3333	
363	435.4280	
364	443.3229	
365	462.2361	
366	473.4820	
367	475.3333	
368	473.2823	
369	471.1278	
370	468.3576	
371	460.2235	
372	459.2838	
373	442.4580	
374	433.2223	
375	425.5742	
376	421.0954	
377	413.3885	
378	412.8772	
379	418.4814	
380	410.9876	
381	422.2431	
382	426.0757	
383	431.4133	
384	421.3960	
385	422.9012	
386	432.5910	
387	421.8346	
388	416.9670	
389	402.4585	
390	404.5355	
391	388.4957	
392	372.7303	
393	356.9903	
394	344.7931	
395	321.1045	
396	318.1078	
397	301.3830	
398	281.5609	
399	277.5926	
400	265.7365	
401	257.9228	
402	250.1782	
403	254.5645	
404	245.4250	
405	239.2155	
406	245.0910	
407	221.7798	
408	214.6667	
409	202.6980	
410	202.9773	
411	195.4077	
412	189.3535	
413	178.9532	
414	182.0677	
415	179.2340	
416	171.4791	
417	170.7104	
418	172.0441	
419	162.4109	
420	164.1072	
421	156.4491	
422	148.5107	
423	147.2615	
424	136.6086	
425	133.4050	
426	132.0245	
427	133.2378	
428	137.0720	
429	132.2350	
430	127.5210	
431	126.6667	
432	125.6174	
433	127.1702	
434	122.9415	
435	117.4650	
436	113.9691	
437	123.5820	
438	111.8750	
439	112.2076	
440	115.9640	
441	114.5614	
442	115.0530	
443	114.8066	
444	110.1882	
445	107.1553	
446	113.7845	
447	112.7658	
448	103.8220	
449	115.3895	
450	107.3843	
451	105.3897	
452	105.1383	
453	119.0064	
454	117.1150	
455	105.8817	
456	102.5397	
457	103.1273	
458	104.9217	
459	104.0092	
460	112.6740	
461	104.1344	
462	100.0078	
463	105.5011	
464	102.4900	
465	102.6603	
466	101.9381	
467	96.6208	
468	94.8020	
469	95.4639	
470	94.6033	
471	99.3862	
472	100.4006	
473	97.4059	
474	100.3938	
475	102.1323	
476	107.1287	
477	107.0008	
478	105.0671	
479	104.9333	
480	101.5319	
481	104.4029	
482	109.6048	
483	104.7914	
484	108.4092	
485	108.8649	
486	103.8546	
487	100.7947	
488	96.5880	
489	98.6104	
490	103.0812	
491	101.0542	
492	108.6380	
493	109.0588	
494	104.1093	
495	101.1228	
496	104.6906	
497	101.3730	
498	101.9440	
499	101.7962	
500	103.0098	
501	99.8399	
502	101.6882	
503	100.1820	
504	103.4327	
505	102.4496	
506	110.6141	
507	107.8195	
508	103.4341	
509	113.7149	
510	113.6377	
511	111.3821	
512	111.5395	
513	109.5079	
514	110.8895	
515	115.3837	
516	110.1206	
517	112.7199	
518	108.5309	
519	104.8997	
520	105.4153	
521	106.4784	
522	112.6216	
523	108.5846	
524	110.5837	
525	110.7914	
526	114.4613	
527	114.7911	
528	113.8530	
529	117.7366	
530	107.2671	
531	118.5138	
532	114.0617	
533	120.2126	
534	119.5539	
535	119.8157	
536	122.9917	
537	122.3063	
538	126.3546	
539	126.5166	
540	122.2481	
541	114.7948	
542	127.5051	
543	124.1236	
544	121.5758	
545	121.6061	
546	124.6686	
547	130.7933	
548	122.9880	
549	134.3860	
550	130.7747	
551	131.2469	
552	123.1894	
553	123.5218	
554	133.8513	
555	134.3576	
556	134.8215	
557	134.7261	
558	131.9265	
559	135.4450	
560	133.5913	
561	134.9201	
562	134.7846	
563	140.4308	
564	146.0599	
565	135.1893	
566	136.2386	
567	138.9240	
568	138.2336	
569	141.3005	
570	134.8466	
571	135.8104	
572	137.4346	
573	139.3191	
574	136.6361	
575	135.7244	
576	138.6992	
577	138.5060	
578	138.8851	
579	140.3798	
580	137.0779	
581	137.1618	
582	136.5046	
583	129.1485	
584	139.0004	
585	145.2047	
586	140.1910	
587	134.8493	
588	142.8577	
589	138.2981	
590	148.6335	
591	142.4105	
592	147.3188	
593	150.0530	
594	143.3993	
595	144.2196	
596	156.6011	
597	137.6218	
598	135.2775	
599	140.3897	
600	148.0033	
601	141.5491	
602	141.1124	
603	143.8371	
604	148.7859	
605	149.9451	
606	157.7973	
607	147.9121	
608	143.1587	
609	137.6491	
610	142.8013	
611	139.2581	
612	136.3801	
613	142.4198	
614	138.6408	
615	138.7839	
616	135.6472	
617	137.2360	
618	134.5912	
619	137.0765	
620	138.2262	
621	141.1320	
622	139.1470	
623	139.7869	
624	134.6772	
625	135.6283	
626	139.9246	
627	131.1323	
628	131.0164	
629	137.5067	
630	136.4211	
631	127.8570	
632	153.5794	
633	132.2545	
634	132.1116	
635	127.0955	
636	127.9688	
637	134.5231	
638	124.4089	
639	132.7502	
640	128.4708	
641	123.1075	
642	125.9969	
643	125.5390	
644	122.5133	
645	122.5642	
646	133.9541	
647	124.9911	
648	123.0000	
649	121.5877	
650	116.2473	
651	120.4211	
652	119.6369	
653	114.2423	
654	119.2749	
655	110.9936	
656	118.9593	
657	119.2506	
658	111.0676	
659	117.3183	
660	117.5327	
661	113.9304	
662	106.5252	
663	126.0482	
664	107.2419	
665	105.8889	
666	105.1972	
667	109.5462	
668	105.7857	
669	105.5686	
670	107.6576	
671	115.1127	
672	123.4483	
673	116.9799	
674	106.2687	
675	102.1028	
676	103.3765	
677	107.3725	
678	98.5898	
679	100.7083	
680	98.4799	
681	105.1359	
682	103.1925	
683	109.5216	
684	105.8095	
685	100.7129	
686	104.2885	
687	102.9980	
688	109.5327	
689	125.8341	
690	106.8630	
691	101.0424	
692	102.0990	
693	97.7485	
694	95.5668	
695	95.9068	
696	93.9922	
697	93.6667	
698	93.0926	
699	101.3261	
700	97.7843	
701	93.8398	
702	101.3801	
703	100.6543	
704	97.7452	
705	100.7853	
706	101.9088	
707	105.1663	
708	105.6667	
709	97.6017	
710	96.0452	
711	93.4060	
712	98.7663	
713	95.6290	
714	95.2885	
715	98.5078	
716	100.1547	
717	97.1568	
718	98.3999	
719	92.5984	
720	93.6901	
721	95.7349	
722	97.4462	
723	105.4787	
724	94.8001	
725	89.8153	
726	97.4425	
727	91.1343	
728	97.5348	
729	94.0284	
730	101.1629	
731	93.3409	
732	96.3525	
733	101.9345	
734	98.3113	
735	111.0273	
736	108.0608	
737	102.3926	
738	101.3759	
739	97.8435	
740	122.9336	
741	101.0582	
742	104.0286	
743	101.2145	
744	108.8226	
745	99.8018	
746	96.2930	
747	105.6216	
748	109.0416	
749	122.7537	
750	113.5767	
751	117.8387	
752	116.6225	
753	111.9515	
754	116.5931	
755	117.9179	
756	115.9532	
757	120.3465	
758	119.5371	
759	116.4066	
760	123.3192	
761	119.0618	
762	122.7277	
763	124.7986	
764	126.7588	
765	127.5865	
766	128.8400	
767	130.7605	
768	131.8805	
769	131.1192	
770	137.4613	
771	139.8023	
772	141.7633	
773	152.2892	
774	150.1378	
775	148.4900	
776	145.3908	
777	140.2905	
778	160.2775	
779	155.6367	
780	157.9075	
781	160.6911	
782	172.7924	
783	166.3709	
784	172.7083	
785	177.2077	
786	187.1125	
787	194.8294	
788	206.8907	
789	213.0607	
790	216.6222	
791	216.1131	
792	230.1955	
793	237.0291	
794	246.5444	
795	258.3233	
796	282.1711	
797	294.1823	
798	311.0370	
799	320.4097	
800	341.1976	
801	352.2673	
802	365.7934	
803	373.5653	
804	395.7068	
805	405.4601	
806	406.6304	
807	403.1011	
808	397.9111	
809	399.7119	
810	406.8404	
811	403.5016	
812	405.9760	
813	403.6541	
814	406.3112	
815	414.7093	
816	412.3890	
817	413.1922	
818	436.5893	
819	431.2807	
820	436.8968	
821	450.2008	
822	466.5929	
823	472.2154	
824	470.5757	
825	466.7477	
826	467.5289	
827	462.2849	
828	456.5823	
829	450.9140	
830	443.7495	
831	437.9109	
832	440.6273	
833	422.7278	
834	418.8688	
835	412.0726	
836	400.5397	
837	402.0326	
838	409.5336	
839	406.1319	
840	413.4717	
841	423.0417	
842	418.5931	
843	419.5024	
844	401.9333	
845	392.7842	
846	371.5489	
847	364.2190	
848	339.5917	
849	320.7444	
850	302.1371	
851	287.6823	
852	263.7352	
853	255.0039	
854	235.9422	
855	222.5397	
856	214.3947	
857	194.0514	
858	193.5093	
859	184.0040	
860	182.6980	
861	175.4152	
862	163.1817	
863	158.3720	
864	155.8830	
865	149.3138	
866	157.4423	
867	138.0524	
868	143.8727	
869	139.2147	
870	131.0922	
871	137.9101	
872	132.3002	
873	125.9048	
874	135.6473	
875	136.3632	
876	130.2626	
877	118.4324	
878	117.0296	
879	121.5572	
880	116.5297	
881	119.6480	
882	120.9123	
883	126.1712	
884	127.5795	
885	134.9716	
886	117.0943	
887	116.2470	
888	115.4194	
889	103.1436	
890	113.2789	
891	117.6876	
892	110.9845	
893	107.2822	
894	103.3375	
895	114.2961	
896	106.4769	
897	106.8886	
898	103.3331	
899	100.5546	
900	100.3333	
901	151.1056	
902	109.1623	
903	106.5302	
904	101.7685	
905	102.8645	
906	105.1442	
907	105.6397	
908	102.9081	
909	106.0393	
910	112.7739	
911	107.1976	
912	110.3492	
913	113.7364	
914	118.6060	
915	135.8936	
916	123.1999	
917	119.5413	
918	123.3300	
919	118.4387	
920	127.2286	
921	138.4623	
922	137.4865	
923	145.0308	
924	156.4464	
925	157.0253	
926	183.1951	
927	173.0025	
928	189.8851	
929	205.2139	
930	230.4002	
931	244.0617	
932	272.4774	
933	292.8875	
934	318.1202	
935	363.2619	
936	378.1036	
937	381.7828	
938	399.3203	
939	407.1638	
940	399.3108	
941	400.5241	
942	395.7121	
943	403.6967	
944	396.2773	
945	416.1228	
946	434.7186	
947	453.6772	
948	479.5074	
949	490.3324	
950	487.5855	
951	475.5344	
952	462.2430	
953	446.4205	
954	433.5238	
955	421.4753	
956	402.0089	
957	405.3325	
958	430.2474	
959	423.5965	
960	425.4907	
961	442.4837	
962	422.7949	
963	397.3392	
964	377.2761	
965	360.0983	
966	324.0682	
967	290.1563	
968	262.0977	
969	240.6667	
970	220.5976	
971	202.7785	
972	190.4185	
973	169.9766	
974	167.1035	
975	163.5600	
976	141.1232	
977	138.4150	
978	130.1952	
979	141.5644	
980	123.2287	
981	128.8922	
982	112.0976	
983	109.1192	
984	108.0593	
985	113.0185	
986	104.2347	
987	111.5127	
988	101.3263	
989	103.1789	
990	102.7051	
991	104.8661	
992	126.3727	
993	98.7421	
994	98.5724	
995	102.1271	
996	102.9627	
997	104.2591	
998	105.9076	
999	111.6692	
1000	113.2602	
1001	101.3580	
1002	101.6124	
1003	96.3061	
1004	105.7780	
1005	96.2370	
1006	100.4007	
1007	115.8201	
1008	107.5088	
1009	110.7906	
1010	111.6320	
1011	114.1952	
1012	112.7525	
1013	117.7267	
1014	120.5308	
1015	124.7804	
1016	115.8206	
1017	138.7636	
1018	139.6833	
1019	144.7356	
1020	154.8240	
1021	164.8432	
1022	177.0656	
1023	182.4244	
1024	215.3460	
1025	222.3952	
1026	255.6825	
1027	296.3924	
1028	322.7921	
1029	372.6140	
1030	402.3335	
1031	415.7478	
1032	428.4180	
1033	408.6410	
1034	395.8932	
1035	398.8346	
1036	413.9643	
1037	418.1700	
1038	430.4391	
1039	458.7240	
1040	491.5572	
1041	482.7967	
1042	461.6019	
1043	444.0767	
1044	417.1646	
1045	408.6578	
1046	399.0732	
1047	385.8903	
1048	397.4744	
1049	416.5365	
1050	399.1111	
1051	400.5718	
1052	371.8780	
1053	341.5497	
1054	302.8864	
1055	275.0808	
1056	234.6099	
1057	205.4509	
1058	187.3505	
1059	169.3584	
1060	158.0863	
1061	151.2525	
1062	139.1303	
1063	129.0398	
1064	122.2469	
1065	116.2206	
1066	131.4163	
1067	111.7602	
1068	110.6786	
1069	110.0238	
1070	105.8199	
1071	112.4211	
1072	103.9799	
1073	107.8504	
1074	102.2055	
1075	104.5761	
1076	102.4120	
1077	104.2665	
1078	104.9779	
1079	105.9671	
1080	105.0326	
1081	122.4185	
1082	99.7686	
1083	103.8413	
1084	119.8194	
1085	122.9168	
1086	112.3400	
1087	112.0000	
1088	115.8786	
1089	119.8797	
1090	123.5574	
1091	129.1661	
1092	133.8635	
1093	129.7922	
1094	130.3142	
1095	136.1629	
1096	143.4604	
1097	144.6388	
1098	157.6324	
1099	170.6452	
1100	183.3245	
1101	185.6132	
1102	209.3563	
1103	233.0471	
1104	274.2542	
1105	308.1375	
1106	350.2606	
1107	388.0560	
1108	406.8790	
1109	402.1307	
1110	393.2180	
1111	376.7325	
1112	385.7712	
1113	398.0448	
1114	430.8962	
1115	483.4564	
1116	477.1729	
1117	469.1782	
1118	445.8540	
1119	428.3765	
1120	391.4672	
1121	382.1834	
1122	405.4987	
1123	406.6529	
1124	414.8306	
1125	390.1746	
1126	354.7052	
1127	311.5114	
1128	266.8582	
1129	220.8711	
1130	196.7749	
1131	173.4288	
1132	158.9261	
1133	151.1366	
1134	145.7602	
1135	137.8048	
1136	135.3730	
1137	127.1392	
1138	121.0986	
1139	118.7044	
1140	116.6984	
1141	126.8389	
1142	119.4508	
1143	118.6767	
1144	117.3530	
1145	114.3768	
1146	118.2765	
1147	113.0743	
1148	110.3697	
1149	111.6488	
1150	106.0742	
1151	117.1882	
1152	121.2832	
1153	121.6626	
1154	118.3732	
1155	112.7329	
1156	134.4155	
1157	104.0120	
1158	115.2066	
1159	110.7160	
1160	111.6564	
1161	118.5965	
1162	114.3756	
1163	124.5688	
1164	136.8867	
1165	132.7053	
1166	149.8504	
1167	162.8914	
1168	177.2176	
1169	205.4457	
1170	245.3659	
1171	278.4277	
1172	330.6357	
1173	369.0771	
1174	414.3763	
1175	409.6973	
1176	393.4289	
1177	391.3445	
1178	385.0335	
1179	403.2414	
1180	442.4805	
1181	484.4795	
1182	478.0279	
1183	454.4256	
1184	427.4311	
1185	387.1348	
1186	384.0092	
1187	406.6035	
1188	418.3041	
1189	426.6481	
1190	389.7388	
1191	340.7485	
1192	286.4090	
1193	249.7075	
1194	214.6959	
1195	186.6823	
1196	172.6706	
1197	155.6667	
