0	83.8889	
1	83.5435	
2	102.2470	
3	78.6367	
4	103.6842	
5	89.0021	
6	87.5560	
7	88.2183	
8	96.4122	
9	111.1011	
10	116.3229	
11	121.4322	
12	126.4336	
13	126.1373	
14	110.3049	
15	90.4528	
16	88.6667	
17	85.5886	
18	87.0236	
19	90.8093	
20	72.9208	
21	100.7986	
22	111.1748	
23	67.0336	
24	107.3146	
25	156.3494	
26	81.0126	
27	112.8987	
28	121.0700	
29	117.9093	
30	134.1055	
31	137.6232	
32	118.6733	
33	121.8086	
34	138.3665	
35	150.3560	
36	133.0040	
37	122.8837	
38	122.6825	
39	113.6369	
40	99.9416	
41	110.6211	
42	109.4759	
43	82.6308	
44	82.4159	
45	79.2489	
46	78.6426	
47	61.2156	
48	53.7844	
49	60.6574	
50	70.6182	
51	59.2258	
52	63.6224	
53	75.2670	
54	82.8762	
55	99.7748	
56	114.5201	
57	124.1324	
58	148.4871	
59	107.1685	
60	106.7805	
61	135.3236	
62	160.9047	
63	97.9637	
64	72.3732	
65	78.9124	
66	77.1918	
67	102.5115	
68	81.8298	
69	70.0838	
70	55.4332	
71	69.5187	
72	74.7417	
73	81.1949	
74	93.5379	
75	88.1159	
76	120.5982	
77	126.9584	
78	130.2358	
79	131.4146	
80	113.2331	
81	128.0465	
82	124.7236	
83	131.8600	
84	130.1576	
85	120.6335	
86	115.4360	
87	117.7936	
88	114.0500	
89	110.1427	
90	105.3698	
91	115.3216	
92	88.7553	
93	76.3875	
94	80.4509	
95	69.8537	
96	63.7086	
97	77.3672	
98	70.0226	
99	68.3096	
100	58.9375	
101	65.1637	
102	82.7592	
103	99.4622	
104	110.1888	
105	139.2627	
106	140.7521	
107	149.4775	
108	127.6308	
109	142.2298	
110	150.0705	
111	154.3515	
112	117.5936	
113	96.9313	
114	82.8730	
115	77.7649	
116	60.1808	
117	54.6396	
118	71.4990	
119	90.0289	
120	93.4455	
121	48.1550	
122	55.2343	
123	71.7179	
124	77.1061	
125	74.9613	
126	97.3832	
127	99.9206	
128	107.7241	
129	121.7903	
130	120.5565	
131	110.6739	
132	114.7004	
133	133.3153	
134	137.7045	
135	135.9329	
136	138.1985	
137	133.7397	
138	139.1336	
139	150.0435	
140	139.0952	
141	110.1307	
142	111.8940	
143	113.2565	
144	99.2070	
145	80.4025	
146	70.3415	
147	81.1405	
148	75.9421	
149	67.6265	
150	76.0319	
151	60.2445	
152	70.3638	
153	59.4211	
154	70.5704	
